rev_id	needs_review	reason
15410047	True	NULL
14857790	True	reverted edit
14362002	False	trusted edits
15201477	False	trusted edits
14961517	True	reverted edit
14102452	False	trusted edits
15686921	True	NULL
13681275	True	NULL
14536938	False	trusted edits
14440624	False	trusted group
13984907	True	NULL
14221460	False	trusted edits
14406317	True	reverted edit
13815174	True	reverted edit
14821175	True	reverted edit
15633572	False	trusted edits
15113229	False	trusted edits
14373684	True	NULL
13683580	True	NULL
14088764	False	trusted group
14415235	True	NULL
14391922	False	trusted edits
15248510	False	trusted edits
13728703	False	trusted group
15022906	False	trusted edits
13707220	True	NULL
14936311	True	NULL
13943330	False	trusted group
14995976	False	trusted edits
13701500	True	NULL
15703501	False	trusted edits
14044775	True	NULL
13910518	True	NULL
15037870	True	NULL
13728707	True	NULL
13840195	True	reverted edit
14441763	True	reverted edit
14308199	True	NULL
15327230	False	trusted group
13817563	False	trusted edits
15532220	True	reverted edit
13862181	False	trusted group
13709137	True	NULL
14498700	False	trusted edits
14497263	False	trusted edits
13807682	False	trusted group
14133091	True	NULL
15006370	False	trusted group
13726693	True	NULL
13844263	True	reverted edit
13862099	False	trusted group
14093682	True	NULL
14185659	False	trusted edits
15686287	True	NULL
14581541	False	trusted edits
15105774	False	trusted edits
15699470	False	trusted group
14853794	True	NULL
15014318	False	trusted edits
14820442	True	reverted edit
13727906	False	trusted group
13931850	False	trusted group
14089442	True	NULL
13855121	True	NULL
14183711	False	trusted edits
14012753	True	NULL
15321605	True	NULL
13832217	True	NULL
13705149	True	reverted edit
14786465	False	trusted edits
14344649	False	trusted edits
15137619	True	NULL
15051997	False	trusted edits
15375148	True	NULL
14020042	True	NULL
15049874	False	trusted edits
13666062	True	NULL
15594602	False	trusted group
14984388	True	reverted edit
13786380	False	trusted group
13948854	False	trusted edits
14375105	False	trusted group
13725625	False	trusted group
14201301	True	reverted edit
13742718	False	trusted edits
15114584	False	trusted edits
14075958	True	NULL
14344343	False	trusted edits
15108182	False	trusted edits
15563674	False	trusted group
15434807	False	trusted edits
14415892	True	NULL
15364943	False	trusted edits
13804153	True	NULL
14415036	True	NULL
14933091	True	NULL
14966636	True	NULL
13991942	True	NULL
14210495	True	NULL
15614502	False	trusted group
14972170	True	reverted edit
14567755	True	NULL
14539532	True	NULL
15674806	True	reverted edit
13821347	False	trusted edits
14872839	True	NULL
15133927	False	trusted edits
13795760	False	trusted group
13821368	True	NULL
14199247	True	reverted edit
14365869	True	NULL
14958545	True	NULL
14205615	True	reverted edit
14963527	True	NULL
14366614	False	trusted edits
14734257	False	trusted edits
13698419	True	NULL
14050879	True	NULL
14954706	True	reverted edit
15536610	False	trusted group
14972157	False	trusted edits
14690415	True	reverted edit
15686936	True	NULL
13963017	True	NULL
14216089	True	NULL
14402696	True	NULL
14080423	True	NULL
14205685	True	NULL
14525098	False	trusted edits
15582678	False	trusted group
13796889	True	NULL
14058338	False	trusted group
13934209	False	trusted group
14155258	False	trusted edits
14179046	True	reverted edit
14099209	True	reverted edit
13806807	True	NULL
13686302	True	NULL
14591561	False	trusted edits
14007981	True	NULL
14584051	False	trusted edits
13836598	False	trusted group
13779659	False	trusted group
14487872	True	NULL
15701004	False	trusted group
14023340	True	NULL
14833001	False	trusted group
14732447	False	trusted edits
15334604	True	blocked user
13880396	False	trusted group
14981774	True	NULL
14814401	True	reverted edit
14981394	False	trusted edits
14436661	True	reverted edit
14569661	True	NULL
15158575	False	trusted edits
15703260	True	NULL
14682755	False	trusted edits
15518003	False	trusted edits
15589958	False	trusted group
14887814	True	NULL
13898212	False	trusted group
13742739	True	reverted edit
13678338	True	NULL
13912467	False	trusted group
13821367	False	trusted group
14983304	True	reverted edit
14241522	False	trusted edits
15669679	False	trusted edits
13976595	True	NULL
13703354	True	NULL
14866184	True	NULL
14185035	False	trusted edits
13917285	False	trusted group
14683785	True	NULL
13980193	False	trusted group
14871596	False	trusted group
14062454	True	NULL
14161305	False	trusted edits
14446937	False	trusted edits
13731515	True	NULL
14811740	False	trusted edits
13672985	True	reverted edit
15270661	False	trusted edits
15699346	True	NULL
15693138	True	NULL
14905927	True	NULL
14004524	True	reverted edit
13667320	True	NULL
15085131	False	trusted group
14825738	False	trusted group
13709253	False	trusted group
15589566	False	trusted edits
13741607	False	trusted group
13856356	True	NULL
14132788	True	NULL
14370772	False	trusted edits
15352994	False	trusted edits
14464730	False	trusted edits
15584266	False	trusted group
14160388	True	NULL
14925604	True	NULL
14666992	True	NULL
15559096	False	trusted group
14440610	True	NULL
14711852	False	trusted edits
15357417	True	NULL
14021519	False	trusted group
15205917	False	trusted edits
15528614	False	trusted group
13839169	True	NULL
14916434	True	NULL
13859276	True	reverted edit
13664501	True	NULL
14232165	False	trusted edits
14020873	True	reverted edit
14462676	False	trusted edits
15422447	False	trusted group
15696925	True	reverted edit
14101658	False	trusted edits
13676141	True	NULL
15354925	False	trusted edits
14989393	False	trusted edits
15431324	True	reverted edit
15760799	True	NULL
14585481	False	trusted edits
14396987	False	trusted edits
14820167	False	trusted edits
13679649	True	reverted edit
15717725	True	NULL
14166781	True	reverted edit
14791441	False	trusted edits
13801284	True	NULL
14310970	False	trusted edits
15021512	False	trusted edits
15242192	False	trusted edits
13898287	False	trusted group
15003677	False	trusted edits
15511353	False	trusted edits
13736618	False	trusted group
14725032	False	trusted edits
14225408	True	NULL
14012108	False	trusted group
15560541	False	trusted group
14439748	True	NULL
15688263	False	trusted edits
15354900	False	trusted edits
14166055	False	trusted edits
13999805	True	reverted edit
13962463	True	reverted edit
15587053	False	trusted group
14428826	True	NULL
13835833	False	trusted group
15507926	False	trusted edits
13822218	False	trusted group
13821369	True	NULL
15382949	False	trusted edits
15552599	False	trusted group
14966081	True	NULL
14639549	False	trusted edits
13834638	True	NULL
14422478	False	trusted edits
14004342	True	NULL
13689868	True	NULL
14121964	True	NULL
14092781	True	NULL
14942474	True	NULL
13947273	True	NULL
15372726	False	trusted group
15479361	False	trusted group
15318578	True	reverted edit
14373513	True	NULL
14188080	True	NULL
14973182	False	trusted edits
13797438	True	NULL
15558612	True	NULL
14411778	True	NULL
13796950	True	NULL
14691093	False	trusted group
14901295	True	reverted edit
14822200	False	trusted group
14256143	False	trusted edits
14193353	False	trusted edits
14547615	False	trusted edits
14859939	True	NULL
15267060	False	trusted edits
14819783	True	reverted edit
14437523	True	NULL
15327971	True	NULL
15564727	True	reverted edit
15271340	True	NULL
15161378	False	trusted edits
13739376	False	trusted edits
14020608	True	NULL
14457909	False	trusted edits
14179254	True	NULL
14040091	True	NULL
14509106	False	trusted edits
15465957	False	trusted edits
13672817	False	trusted group
14105094	False	trusted edits
13972970	True	NULL
14075119	True	NULL
14051284	True	NULL
13976174	True	reverted edit
14836429	False	trusted edits
15341631	False	trusted group
14598660	True	blocked user
13992806	True	reverted edit
15593095	False	trusted group
14898995	True	NULL
14721431	True	NULL
14158993	False	trusted edits
15338973	False	trusted group
13735783	True	reverted edit
15174459	False	trusted edits
14505145	False	trusted edits
13698015	False	trusted edits
15200409	False	trusted group
14876008	True	reverted edit
15173180	False	trusted edits
15235851	False	trusted edits
13979233	True	NULL
15314918	True	NULL
14379178	True	NULL
14314392	False	trusted edits
14123185	True	NULL
13681450	True	NULL
15223492	False	trusted edits
13723919	False	trusted group
13984427	True	NULL
15335278	True	reverted edit
15206743	False	trusted group
15328242	True	reverted edit
15145104	False	trusted edits
14676554	False	trusted edits
14971154	True	NULL
15186549	False	trusted edits
14903203	True	NULL
13682626	True	NULL
13829663	True	NULL
14163475	True	NULL
13972623	False	trusted group
14952437	False	trusted group
15291734	False	trusted edits
15565858	False	trusted group
14170944	True	NULL
14216650	False	trusted edits
14898843	False	trusted group
14476928	False	trusted edits
14086803	True	NULL
13811081	True	NULL
15393256	False	trusted edits
14160168	True	reverted edit
13690869	True	NULL
14169804	False	trusted edits
14406795	True	NULL
14826965	True	NULL
14310958	False	trusted edits
13932558	False	trusted group
15218552	False	trusted edits
15516647	True	NULL
13985372	True	NULL
14928786	True	NULL
15133674	True	NULL
14220907	False	trusted edits
14531616	False	trusted edits
14215038	True	NULL
13953662	False	trusted group
14013290	True	NULL
15384094	False	trusted edits
14210301	True	NULL
13859121	False	trusted edits
13739047	True	NULL
14979543	True	NULL
14156871	False	trusted edits
14870570	True	NULL
15620265	False	trusted group
14829198	False	trusted edits
14867032	True	NULL
14060685	False	trusted edits
13818974	False	trusted group
13987067	False	trusted group
13690367	False	trusted edits
15063889	False	trusted edits
14005244	True	reverted edit
15141293	True	reverted edit
13848156	True	reverted edit
15016724	False	trusted edits
15507488	False	trusted group
13768641	False	trusted group
14478168	False	trusted edits
14812570	False	trusted edits
15359653	False	trusted group
14590542	False	trusted edits
14181029	True	NULL
13703530	True	NULL
13957016	False	trusted group
13993938	True	NULL
13753404	False	trusted edits
14241582	True	NULL
14982547	False	trusted group
15547397	False	trusted group
14903178	False	trusted edits
13964901	True	NULL
14873295	True	reverted edit
13916861	False	trusted group
14450117	False	trusted edits
14823530	False	trusted group
13990350	False	trusted edits
14055995	True	NULL
14188616	True	NULL
14110156	True	reverted edit
14405596	True	NULL
14622899	False	trusted edits
14883005	True	NULL
13796507	False	trusted group
13677897	True	NULL
14136452	True	NULL
14187186	True	NULL
13676473	True	reverted edit
13760746	True	NULL
14967629	False	trusted edits
15547128	False	trusted group
13832985	True	NULL
14054110	True	NULL
15721491	False	trusted group
13829638	False	trusted edits
13807213	True	NULL
14480749	False	trusted edits
14958540	True	NULL
14062787	True	NULL
14939346	True	blocked user
13900406	False	trusted group
14204641	True	NULL
13754943	True	NULL
15440635	False	trusted edits
15418410	False	trusted edits
14787261	False	trusted edits
13672514	True	NULL
13838313	True	reverted edit
14165537	True	NULL
14870530	True	NULL
14036635	False	trusted group
14013367	True	NULL
14022083	True	NULL
14949016	False	trusted group
14193896	False	trusted edits
14830981	False	trusted edits
14994734	False	trusted edits
13860735	True	reverted edit
14103062	True	NULL
13672001	True	NULL
14837455	False	trusted edits
14081425	True	NULL
14985549	True	NULL
13816227	False	trusted group
14938365	True	NULL
14691377	False	trusted group
15701794	True	NULL
13683268	True	reverted edit
15574576	True	NULL
14271568	False	trusted edits
14906625	False	trusted edits
14097716	False	trusted edits
14738653	False	trusted edits
15457235	False	trusted edits
15364687	False	trusted edits
14559524	False	trusted edits
14568203	True	NULL
13667358	True	NULL
14442939	True	NULL
15565970	True	reverted edit
14588187	False	trusted edits
14087416	True	NULL
14808143	False	trusted edits
14103507	False	trusted group
14547545	False	trusted edits
14400087	True	NULL
15084518	True	NULL
14057839	True	NULL
14983146	True	NULL
13908228	False	trusted edits
13880922	False	trusted group
14115888	True	NULL
15119142	False	trusted edits
14540984	False	trusted edits
14798310	False	trusted edits
14076466	True	reverted edit
15418766	False	trusted edits
14201979	True	NULL
14909267	False	trusted edits
14226586	True	NULL
14352970	False	trusted edits
14374314	True	NULL
14613540	False	trusted edits
14366729	True	NULL
15088455	True	NULL
15330452	False	trusted edits
15573644	False	trusted group
13761696	True	NULL
15575912	False	trusted edits
14704108	False	trusted edits
13933029	False	trusted group
15667806	False	trusted group
13675890	False	trusted edits
14410178	True	reverted edit
14327907	False	trusted edits
13742819	True	NULL
14230395	False	trusted edits
15167403	False	trusted edits
14167540	False	trusted group
14982961	False	trusted group
14093506	True	NULL
14887531	True	NULL
14170660	True	NULL
14000281	False	trusted group
13797477	True	NULL
14408910	False	trusted edits
14915569	True	NULL
13960452	True	blocked user
14975511	True	NULL
15709319	False	trusted group
13927021	False	trusted group
15543661	True	reverted edit
14317956	True	NULL
15414874	False	trusted edits
14943255	True	NULL
15121506	False	trusted edits
13862155	True	NULL
14683815	True	NULL
14622068	False	trusted edits
15702880	True	reverted edit
14903638	False	trusted edits
14843858	False	trusted edits
14956095	False	trusted edits
14974385	True	reverted edit
14788506	False	trusted edits
13727532	True	NULL
15085000	True	reverted edit
14372300	True	NULL
15342030	False	trusted group
14941316	False	trusted edits
13713370	True	NULL
14566150	True	NULL
14108289	False	trusted edits
14436529	True	NULL
15241948	False	trusted edits
14074449	False	trusted edits
15714187	True	NULL
15639071	False	trusted group
14033195	True	NULL
15715562	False	trusted group
13947491	True	NULL
14860070	True	NULL
14244907	True	NULL
13735137	True	NULL
15188689	False	trusted edits
14557550	False	trusted edits
14898910	True	NULL
14768503	False	trusted edits
14320843	False	trusted edits
14505228	False	trusted edits
14507422	False	trusted edits
14095552	False	trusted group
15447194	False	trusted edits
15207888	False	trusted edits
15327908	True	NULL
14843015	False	trusted edits
14898117	False	trusted edits
14524357	False	trusted edits
15188163	False	trusted edits
15180153	False	trusted edits
13957924	True	reverted edit
13848365	True	reverted edit
14553600	False	trusted edits
15683115	True	NULL
13842310	True	NULL
14205654	True	NULL
14053978	True	reverted edit
13691527	True	NULL
14294865	False	trusted edits
15040061	False	trusted edits
15376066	False	trusted edits
14164408	False	trusted edits
13965861	True	NULL
14391717	True	blocked user
14556588	False	trusted edits
14952626	False	trusted edits
14210031	False	trusted group
14924734	True	NULL
14167511	True	NULL
14898871	True	NULL
15363737	False	trusted edits
13683216	False	trusted group
14896443	False	trusted group
14024862	True	reverted edit
14937516	True	NULL
14739764	False	trusted edits
14052158	False	trusted edits
14006502	False	trusted group
13674219	True	NULL
15567536	False	trusted group
13787786	False	trusted group
13862045	True	NULL
14610946	False	trusted edits
14436692	True	NULL
15571204	False	trusted group
15673280	True	NULL
14161128	True	reverted edit
14118722	True	NULL
14263327	False	trusted edits
14116938	True	NULL
13766848	False	trusted group
14003150	False	trusted group
13750397	True	NULL
13945562	False	trusted group
15152988	False	trusted edits
14296491	False	trusted edits
14845216	True	NULL
14054498	True	NULL
13781710	False	trusted group
15133604	True	NULL
14979075	True	NULL
14150969	False	trusted edits
14582482	False	trusted edits
14114860	True	NULL
14382822	True	NULL
13721964	True	NULL
15448486	False	trusted edits
14086438	True	NULL
13720403	True	NULL
14019836	True	NULL
14165891	True	NULL
14154004	False	trusted edits
14825161	True	blocked user
14037416	False	trusted group
15020992	False	trusted edits
15719553	False	trusted edits
15404199	False	trusted edits
15323569	False	trusted group
15169426	False	trusted edits
14416514	True	NULL
14108799	True	NULL
14976632	True	NULL
15706971	True	reverted edit
14373359	True	NULL
15251979	False	trusted edits
15640715	False	trusted group
14861694	True	NULL
13826801	False	trusted group
14859804	True	reverted edit
14575733	True	reverted edit
14491992	False	trusted edits
14609399	False	trusted edits
14176723	False	trusted edits
15466492	False	trusted edits
14240774	False	trusted edits
14055991	True	NULL
14326916	False	trusted edits
14892442	True	blocked user
15721873	True	NULL
13860828	False	trusted edits
14067482	False	trusted edits
13847662	True	NULL
14859529	False	trusted group
14532349	False	trusted edits
14906607	True	reverted edit
15089924	True	NULL
14236097	False	trusted edits
14984544	False	trusted edits
14673351	False	trusted group
13759893	True	NULL
14910186	True	NULL
14904594	False	trusted edits
14373705	True	NULL
15383950	True	NULL
14040908	False	trusted group
14902424	True	NULL
13968424	True	NULL
14971343	False	trusted edits
15047455	False	trusted edits
14382308	True	NULL
14812396	True	NULL
15290532	False	trusted edits
14227011	True	reverted edit
14571514	False	trusted group
15623226	False	trusted edits
15194620	True	NULL
15254511	False	trusted edits
14350261	False	trusted edits
15689895	True	NULL
15223798	False	trusted edits
14247743	True	NULL
15312768	True	NULL
15331688	False	trusted edits
14257041	False	trusted edits
14199733	True	NULL
15711474	True	NULL
15357163	False	trusted edits
13810346	True	NULL
15023946	False	trusted edits
14525997	False	trusted edits
15042577	True	NULL
14014439	True	NULL
15563103	False	trusted group
13981743	True	reverted edit
14838983	False	trusted edits
14609526	False	trusted edits
14261112	False	trusted edits
15686282	True	reverted edit
15089351	True	NULL
15681278	True	NULL
14017773	True	NULL
15589705	False	trusted group
14683913	True	reverted edit
13728289	False	trusted group
13986219	True	NULL
14907884	True	NULL
13682500	True	NULL
15178003	False	trusted edits
13962658	True	reverted edit
15242001	False	trusted edits
15055011	False	trusted edits
14433329	True	blocked user
14905562	True	NULL
14902179	False	trusted group
13731562	True	NULL
15118714	False	trusted edits
13977277	True	blocked user
14743678	False	trusted edits
15618811	True	NULL
14165406	True	NULL
14487580	False	trusted group
14122066	True	NULL
15001887	False	trusted edits
13981279	False	trusted edits
14866440	True	NULL
14023088	False	trusted group
14429680	True	NULL
14068102	False	trusted edits
14373742	False	trusted edits
15426457	False	trusted edits
14453039	False	trusted edits
14379253	True	NULL
15045923	True	reverted edit
14811799	False	trusted edits
14211687	True	NULL
15509059	False	trusted edits
15406611	True	NULL
14847344	True	NULL
14009260	True	NULL
14327211	False	trusted edits
13705313	False	trusted group
14588077	False	trusted edits
14999096	False	trusted edits
14411758	True	reverted edit
14710138	False	trusted edits
14782956	False	trusted edits
14944855	True	NULL
13883872	False	trusted group
15683127	True	reverted edit
14171797	False	trusted group
13998313	False	trusted edits
13730735	False	trusted edits
14906658	True	reverted edit
13689889	True	NULL
14118320	False	trusted group
14953477	True	reverted edit
13728384	True	NULL
14905102	True	reverted edit
13671275	True	NULL
14867249	True	NULL
15591079	False	trusted group
13974998	True	NULL
15050594	False	trusted edits
14719868	False	trusted edits
15335208	False	trusted group
14867643	True	NULL
14057160	False	trusted group
15651363	False	trusted group
14134034	True	NULL
15313548	False	trusted edits
15680563	True	NULL
13687059	True	NULL
15234046	False	trusted edits
14867124	False	trusted edits
14126587	False	trusted edits
15605719	False	trusted group
14037284	False	trusted edits
13737155	True	NULL
15498982	False	trusted edits
14588859	False	trusted edits
14645196	False	trusted edits
15691348	True	reverted edit
14175262	True	NULL
14844095	True	NULL
14402223	False	trusted group
14196497	True	NULL
15338051	False	trusted edits
15518654	False	trusted group
14927376	False	trusted group
15217556	False	trusted edits
15061513	False	trusted edits
14991674	False	trusted edits
13746389	True	NULL
14813563	True	NULL
14234128	True	reverted edit
14310075	False	trusted edits
14401284	True	NULL
13859245	True	NULL
13833478	True	NULL
15700742	True	NULL
14175065	True	NULL
14086457	True	NULL
14512329	False	trusted edits
14812473	False	trusted group
14021488	False	trusted group
13674044	True	NULL
14023718	True	NULL
13825336	False	trusted group
13815455	True	NULL
14778855	False	trusted edits
13754777	True	NULL
14902663	True	NULL
14446002	False	trusted edits
15325876	True	NULL
15552713	True	NULL
14296938	False	trusted edits
14674193	False	trusted edits
13960704	False	trusted edits
14605635	False	trusted edits
14770061	False	trusted edits
15715109	False	trusted group
13862537	False	trusted edits
14065199	False	trusted edits
14575515	True	NULL
14491136	False	trusted edits
14419395	False	trusted edits
13709087	True	NULL
13971908	True	NULL
13814963	False	trusted edits
14117368	False	trusted group
13731780	True	NULL
15642141	False	trusted group
14890834	True	NULL
14994046	False	trusted edits
14800024	False	trusted edits
14583793	False	trusted edits
14843306	True	NULL
14174864	True	reverted edit
14927484	False	trusted group
15427403	False	trusted edits
15612527	False	trusted group
14720640	False	trusted edits
14490976	False	trusted edits
14891431	True	NULL
15327277	False	trusted group
15375978	False	trusted edits
13743339	True	reverted edit
14961560	True	NULL
15665924	False	trusted edits
14589887	False	trusted edits
14772833	False	trusted edits
13981117	True	NULL
13845374	True	NULL
14917537	False	trusted edits
14330939	False	trusted edits
14371187	True	blocked user
13814611	True	NULL
14575987	False	trusted group
13707102	False	trusted edits
14823640	True	NULL
13986614	True	NULL
15586587	False	trusted group
14039376	True	reverted edit
13760132	True	reverted edit
13811034	False	trusted group
15275867	False	trusted edits
15096066	False	trusted edits
13854328	True	NULL
14852661	True	NULL
14074417	True	NULL
14003318	True	NULL
14579239	False	trusted edits
14761376	False	trusted edits
13943055	False	trusted group
14824822	True	reverted edit
15117677	False	trusted edits
15666074	False	trusted group
14891376	False	trusted edits
13896008	False	trusted group
13745546	True	NULL
13667732	False	trusted group
15100350	False	trusted edits
13778664	False	trusted group
15256751	False	trusted edits
14792350	False	trusted edits
14243772	False	trusted edits
14884991	True	NULL
13914935	False	trusted group
13905098	False	trusted group
14853161	False	trusted edits
15570298	False	trusted group
14147378	False	trusted group
14058224	True	reverted edit
13971910	True	NULL
14076019	True	reverted edit
14174688	True	NULL
13888402	False	trusted group
14741243	False	trusted group
14598378	False	trusted edits
15283438	False	trusted edits
14932614	True	NULL
14808847	False	trusted edits
13911084	False	trusted group
15441529	False	trusted edits
14847223	True	NULL
14008512	True	reverted edit
14827851	True	NULL
15054991	True	NULL
13960553	True	reverted edit
14888850	False	trusted group
15710456	True	NULL
14138893	True	NULL
14955709	True	reverted edit
15648643	False	trusted group
14735684	False	trusted edits
13819147	False	trusted edits
15692348	False	trusted group
15158384	False	trusted edits
15567529	True	NULL
15352999	False	trusted edits
13939494	False	trusted group
14167588	False	trusted group
13990752	True	NULL
14517688	False	trusted edits
13800479	True	NULL
14951151	True	reverted edit
14072499	True	NULL
14570531	False	trusted group
14085888	True	NULL
14408149	True	NULL
14365111	False	trusted edits
14687847	False	trusted edits
14900354	True	NULL
14122776	False	trusted group
14392011	True	reverted edit
14435602	True	NULL
14170493	True	NULL
14246527	True	NULL
14023792	False	trusted group
15606202	False	trusted group
14680230	True	reverted edit
13831569	False	trusted group
15545308	False	trusted group
13829448	False	trusted edits
13908638	True	reverted edit
14541454	False	trusted edits
14228616	True	reverted edit
13846069	False	trusted group
14438464	True	NULL
14122228	False	trusted group
14515816	False	trusted edits
15313906	True	NULL
14769615	False	trusted edits
15021595	False	trusted edits
13830876	True	NULL
15511253	True	NULL
13817648	True	NULL
14978090	False	trusted edits
14219291	False	trusted group
14098456	True	NULL
13827726	False	trusted edits
15337991	False	trusted edits
14228459	True	reverted edit
15503076	False	trusted edits
15056319	False	trusted edits
14840385	False	trusted edits
14845235	True	NULL
13721936	True	NULL
15325539	True	NULL
13952027	True	NULL
14071927	True	NULL
14814416	False	trusted group
14937518	True	NULL
14222986	True	NULL
15723837	True	reverted edit
13811151	True	NULL
14966566	True	reverted edit
15126451	False	trusted edits
14383132	True	reverted edit
14829544	True	NULL
15477736	False	trusted edits
14582177	False	trusted edits
13671090	True	NULL
15405027	False	trusted edits
14413938	False	trusted edits
15597408	False	trusted group
14054020	False	trusted edits
15313951	True	NULL
15043893	False	trusted edits
14901754	False	trusted group
15701284	False	trusted group
13970757	True	NULL
15221009	False	trusted edits
14277464	False	trusted edits
14817087	False	trusted group
15687432	True	NULL
14226881	True	NULL
15591396	False	trusted group
14181850	True	NULL
14968479	True	NULL
13699245	False	trusted group
14368975	False	trusted edits
14854264	True	NULL
14691553	False	trusted edits
14791121	False	trusted edits
15685581	True	NULL
14502424	False	trusted edits
14180959	True	NULL
13861169	True	reverted edit
14819258	False	trusted group
14692044	False	trusted edits
13863900	True	NULL
14205617	True	NULL
13945185	True	reverted edit
15359928	False	trusted edits
15058522	False	trusted edits
14026753	False	trusted group
15067264	False	trusted edits
13964513	True	NULL
14169745	True	NULL
14173768	True	NULL
15305944	False	trusted edits
13688348	True	NULL
13684675	True	reverted edit
14280420	False	trusted edits
13855902	True	NULL
14520344	False	trusted edits
14183218	True	NULL
14091905	False	trusted edits
14951204	True	NULL
14636454	False	trusted edits
14738426	False	trusted edits
15184873	False	trusted edits
13786348	False	trusted group
14421629	False	trusted edits
15090684	True	NULL
14996753	True	NULL
14882904	True	NULL
13952545	False	trusted group
13800524	True	NULL
15681200	False	trusted edits
14165056	True	NULL
13833530	False	trusted group
15716264	True	NULL
14437804	True	NULL
14653101	False	trusted edits
14690439	True	NULL
14684325	False	trusted edits
14309169	True	reverted edit
13879129	False	trusted group
13820759	True	NULL
14082792	False	trusted group
14166167	True	reverted edit
15500040	False	trusted edits
14854017	False	trusted edits
14546520	False	trusted edits
15576925	True	NULL
14764543	False	trusted edits
14247140	True	NULL
15310823	False	trusted group
15211723	False	trusted edits
14568986	True	NULL
13964165	True	NULL
14218451	False	trusted group
14562319	False	trusted edits
14146559	True	reverted edit
13895446	False	trusted group
15717065	False	trusted group
14912174	True	NULL
13823815	True	NULL
14667755	False	trusted edits
13698520	True	NULL
15453131	False	trusted edits
13745821	True	NULL
15007094	True	NULL
14024224	True	reverted edit
14783317	False	trusted edits
15334509	True	reverted edit
14262158	False	trusted edits
15714473	False	trusted edits
14944412	True	NULL
15718486	False	trusted edits
15056292	False	trusted edits
13670709	True	NULL
15402128	False	trusted edits
15282008	False	trusted edits
15681084	True	NULL
14934305	True	NULL
14033582	True	reverted edit
14119059	False	trusted group
15034827	False	trusted edits
14174300	True	NULL
14223139	True	NULL
14715380	False	trusted edits
14872088	False	trusted group
14887837	True	NULL
14328070	False	trusted edits
14005846	False	trusted group
14180193	True	NULL
14965555	True	NULL
14980180	True	NULL
15550110	False	trusted group
13680434	True	NULL
14176288	True	NULL
14569275	False	trusted group
14689997	True	NULL
15627282	False	trusted edits
14925309	False	trusted edits
15138625	True	NULL
14176359	True	NULL
14195780	True	NULL
14943248	True	NULL
15518926	False	trusted group
14885531	False	trusted group
15167789	False	trusted edits
15360740	False	trusted group
14898940	True	NULL
14303883	False	trusted edits
13697671	False	trusted group
15674518	True	NULL
15177898	False	trusted edits
13858668	True	NULL
15117366	False	trusted edits
14375280	True	NULL
15178020	True	NULL
14442408	True	NULL
14213127	False	trusted edits
13826433	True	NULL
14010713	True	reverted edit
13688262	True	NULL
15191398	False	trusted edits
14685620	False	trusted edits
14891613	True	NULL
14200480	True	NULL
14630348	False	trusted edits
14952546	False	trusted edits
15069322	False	trusted edits
15558837	False	trusted group
13987898	True	NULL
13994235	False	trusted group
15336211	True	NULL
15680090	True	NULL
14851370	True	reverted edit
15114878	True	NULL
14980286	True	blocked user
15160258	False	trusted edits
14693617	False	trusted group
15647017	False	trusted group
13828899	False	trusted edits
14244079	False	trusted group
13675353	False	trusted edits
14882768	True	NULL
14588861	False	trusted edits
15036774	False	trusted edits
15023914	False	trusted edits
14197742	True	NULL
14911324	True	NULL
13796554	True	NULL
13793945	False	trusted group
14055196	True	reverted edit
13760728	True	NULL
15620482	False	trusted group
14047970	False	trusted group
15691715	True	NULL
13874194	False	trusted group
15611724	False	trusted group
15569225	True	NULL
14571920	True	NULL
14135144	True	NULL
14108817	False	trusted group
14084967	False	trusted edits
15692536	True	NULL
15335989	True	NULL
13999099	True	NULL
14303026	False	trusted group
13949768	True	reverted edit
14853465	True	NULL
14274218	False	trusted edits
15217434	False	trusted edits
14795425	True	NULL
15694064	True	NULL
15450606	False	trusted edits
15091665	False	trusted group
14375873	True	NULL
13666329	True	NULL
13734312	True	reverted edit
14287635	False	trusted edits
14474509	False	trusted edits
14370839	True	NULL
14575530	True	blocked user
14012614	False	trusted edits
13963075	False	trusted edits
15321306	True	NULL
14119552	True	NULL
14636957	False	trusted edits
14436576	True	NULL
14950347	False	trusted edits
13962017	True	NULL
14099246	True	NULL
13763240	False	trusted group
13995452	True	NULL
13743923	True	NULL
14356089	False	trusted edits
13954235	True	blocked user
14169823	True	NULL
13751844	True	NULL
13812405	False	trusted group
13753988	True	NULL
15371906	False	trusted edits
15536316	False	trusted group
15694611	True	reverted edit
14206808	False	trusted group
14223190	True	NULL
14245158	False	trusted group
14719896	False	trusted edits
15441965	False	trusted edits
14063670	True	NULL
15718239	False	trusted group
14175321	True	reverted edit
13850108	True	NULL
15698116	True	NULL
13946957	True	NULL
14377272	True	NULL
14698812	False	trusted group
14457540	False	trusted edits
14894072	True	NULL
15608843	False	trusted group
15404823	False	trusted edits
15006969	True	NULL
15259067	False	trusted edits
14874913	True	NULL
15553425	True	NULL
13940995	False	trusted group
13860020	True	NULL
14648181	False	trusted edits
14904157	True	NULL
14082305	False	trusted group
13855341	False	trusted edits
14021039	True	NULL
14030966	True	NULL
14720390	False	trusted edits
14534910	False	trusted edits
14619415	False	trusted edits
14138942	False	trusted edits
15686044	True	reverted edit
15061431	False	trusted edits
13976353	True	NULL
14024512	True	NULL
13747719	True	reverted edit
14887737	True	NULL
14909617	True	NULL
14040894	True	reverted edit
14305024	False	trusted edits
