rev_id	needs_review	reason
12668070	True	NULL
13357937	False	trusted group
13284021	False	trusted group
12460244	True	NULL
12820420	False	trusted edits
12950914	True	NULL
12649130	False	trusted edits
12701098	True	NULL
12880538	True	NULL
13343825	True	NULL
12525872	False	trusted edits
13123211	True	reverted edit
12688544	False	trusted edits
12599287	False	trusted edits
12753554	False	trusted edits
12578002	False	trusted edits
13485685	False	trusted edits
13270946	True	NULL
13444886	True	NULL
12672942	True	NULL
12699650	True	reverted edit
13039761	True	NULL
12463457	True	NULL
13275350	True	NULL
13047470	True	NULL
13392117	True	NULL
12898815	False	trusted edits
13437200	False	trusted edits
13175260	False	trusted group
12982422	False	trusted edits
12771735	True	NULL
12697375	True	NULL
12874010	True	NULL
12993425	False	trusted edits
12832297	False	trusted edits
12811908	True	NULL
13477208	True	blocked user
12556694	True	NULL
12887087	False	trusted edits
13014595	True	NULL
13003128	True	reverted edit
12561518	True	NULL
12988521	True	NULL
13391377	False	trusted group
13040412	False	trusted group
13414792	False	trusted group
12450211	False	trusted edits
13183686	True	NULL
13474606	True	NULL
12880976	False	trusted edits
12531322	True	NULL
12461220	False	trusted edits
13459448	False	trusted edits
12627115	False	trusted group
12938988	False	trusted edits
12677377	True	NULL
13084570	True	NULL
12466706	True	NULL
13249212	True	reverted edit
13169237	True	reverted edit
13126496	True	NULL
12937864	False	trusted group
12508768	False	trusted group
13399661	False	trusted edits
13419845	False	trusted edits
12914753	False	trusted edits
12627043	False	trusted group
12588322	True	NULL
12828750	False	trusted group
13123873	True	NULL
13455264	True	NULL
12652745	False	trusted edits
13293986	False	trusted edits
13250296	False	trusted edits
13192632	True	NULL
12732737	True	NULL
13501610	True	NULL
12912445	True	NULL
13418362	False	trusted group
13476691	False	trusted group
12875246	False	trusted group
13039453	True	NULL
12837126	True	NULL
12906304	False	trusted edits
12546686	True	NULL
13133507	True	NULL
12797079	False	trusted group
13345606	False	trusted group
12447810	True	NULL
12547154	False	trusted edits
13457919	False	trusted edits
12944270	True	reverted edit
12941797	True	NULL
13034049	True	NULL
13125817	False	trusted edits
13159890	False	trusted edits
13281486	False	trusted group
12873693	False	trusted edits
13254102	True	NULL
13449737	True	NULL
12447838	True	reverted edit
13261946	True	reverted edit
12597069	True	NULL
13227606	True	NULL
12546036	True	reverted edit
13351451	True	reverted edit
12965843	True	NULL
12635628	False	trusted edits
13242736	True	NULL
13378389	False	trusted group
12484224	False	trusted group
13297431	False	trusted group
13175316	False	trusted edits
12570448	True	NULL
12474109	False	trusted group
12490819	False	trusted group
12798524	True	NULL
12754241	True	NULL
13331854	False	trusted edits
13140932	True	reverted edit
12931299	True	NULL
12617829	False	trusted edits
12444369	False	trusted edits
13023111	True	NULL
12442393	True	blocked user
12795670	False	trusted edits
13231680	False	trusted group
12946868	False	trusted edits
13078952	False	trusted group
13128908	True	NULL
13295825	True	reverted edit
12902270	True	NULL
13160875	True	NULL
13180214	True	reverted edit
12599149	True	NULL
13505972	False	trusted edits
12546672	False	trusted edits
12593153	False	trusted group
12755353	False	trusted group
12747328	False	trusted edits
13063787	True	NULL
12535621	True	NULL
12647215	True	NULL
12662468	False	trusted edits
13381185	False	trusted group
13170691	False	trusted edits
13077666	False	trusted group
12775166	True	NULL
12788335	True	NULL
12747967	False	trusted edits
12933365	True	reverted edit
12956770	True	NULL
12753153	True	NULL
12993302	True	NULL
13411633	True	NULL
12504128	False	trusted group
12954810	False	trusted edits
12550821	True	NULL
13228687	True	NULL
12654376	True	NULL
12897236	False	trusted group
12904233	False	trusted edits
12574765	False	trusted edits
12447890	True	reverted edit
12947863	False	trusted edits
12668771	False	trusted edits
12913759	False	trusted edits
12697041	True	NULL
12730957	True	NULL
12443467	True	NULL
12718028	False	trusted edits
12644968	True	reverted edit
13397834	True	NULL
13173238	True	reverted edit
12891943	False	trusted edits
13282966	False	trusted group
13397142	True	NULL
13464391	True	NULL
13123444	False	trusted edits
13033235	False	trusted edits
13134438	False	trusted group
12958782	True	reverted edit
13057972	False	trusted group
12508662	False	trusted group
13196675	False	trusted edits
13064850	True	NULL
13228068	True	NULL
12887007	True	NULL
13285709	False	trusted group
12760007	False	trusted edits
13234571	True	NULL
12763376	True	NULL
12736194	True	NULL
13182804	False	trusted group
13131885	True	NULL
12541543	True	NULL
13043788	True	NULL
13434855	False	trusted edits
13293530	False	trusted group
13294145	True	NULL
12565909	False	trusted edits
12550751	True	NULL
12781882	True	NULL
13001669	False	trusted edits
12568884	False	trusted group
13308607	True	NULL
13452124	True	NULL
13472068	False	trusted group
13329946	False	trusted edits
12520004	False	trusted group
13244420	True	NULL
13380578	True	NULL
13394428	True	NULL
12712425	False	trusted edits
13400972	True	NULL
13178630	True	NULL
12502612	False	trusted group
12664474	True	NULL
13469546	False	trusted edits
12936750	False	trusted edits
12527526	True	NULL
12848455	True	reverted edit
13063241	True	NULL
12849823	True	NULL
12680103	True	NULL
12533337	False	trusted group
13382035	True	NULL
12710074	True	NULL
12473346	False	trusted group
12533623	False	trusted group
12436069	True	NULL
13199256	True	NULL
12458633	True	blocked user
13228305	True	NULL
12602174	False	trusted edits
13191360	False	trusted edits
13280971	False	trusted edits
12491792	False	trusted group
13296290	False	trusted edits
13177252	True	NULL
12610229	False	trusted edits
12971352	True	NULL
12994633	True	NULL
12605881	True	NULL
13451774	True	reverted edit
13027155	False	trusted edits
12425928	True	NULL
12708408	False	trusted group
12688482	False	trusted edits
12973534	True	NULL
13348792	False	trusted group
13476601	True	reverted edit
12758276	True	NULL
12911420	True	NULL
13012663	False	trusted edits
13216420	False	trusted edits
13124247	True	NULL
12584701	False	trusted edits
13353826	True	NULL
13330553	False	trusted edits
12889278	False	trusted edits
12595239	True	NULL
13115599	False	trusted edits
12788327	False	trusted edits
12766876	True	NULL
12654143	True	reverted edit
13506882	True	NULL
12823777	False	trusted group
13188791	True	NULL
12466966	False	trusted edits
13461394	True	NULL
12704565	True	NULL
13398607	True	NULL
12689349	False	trusted edits
12461511	True	NULL
12541520	True	NULL
12546318	False	trusted edits
13315859	False	trusted group
12858942	False	trusted edits
13282977	False	trusted group
12591986	False	trusted edits
12752740	True	NULL
13219921	False	trusted edits
12946611	False	trusted edits
12669927	False	trusted group
12464016	True	NULL
12765052	False	trusted edits
13222244	True	NULL
13113068	False	trusted edits
13042209	True	NULL
12536072	True	NULL
13027044	True	NULL
12811157	True	NULL
12752705	False	trusted edits
13384247	False	trusted group
12920175	True	reverted edit
12902989	False	trusted edits
13381102	False	trusted group
13509132	True	NULL
12426948	True	reverted edit
13148658	True	NULL
12812311	False	trusted edits
12678546	True	NULL
13510370	True	NULL
12583729	True	reverted edit
13110492	False	trusted group
12666947	False	trusted edits
13429934	True	NULL
12609939	True	NULL
12814802	False	trusted edits
13235704	False	trusted group
13451581	True	NULL
13093252	False	trusted group
13325844	False	trusted group
12576746	False	trusted group
13039644	False	trusted edits
12772908	False	trusted edits
13113484	False	trusted edits
13245755	True	NULL
13050225	True	NULL
13166119	False	trusted edits
12567141	True	NULL
13345807	True	NULL
12846645	False	trusted edits
12430960	False	trusted group
13380419	False	trusted group
13362381	False	trusted group
13260828	True	NULL
13394342	False	trusted edits
13158032	False	trusted edits
12741395	False	trusted edits
13346807	True	NULL
12427688	True	NULL
12432034	True	NULL
12582455	True	NULL
12701789	False	trusted edits
12731957	True	NULL
12872757	True	NULL
12769148	True	NULL
13163061	True	NULL
13150405	False	trusted group
13165269	False	trusted edits
12620700	True	NULL
13187357	True	NULL
12956149	False	trusted group
13486465	False	trusted edits
12849730	False	trusted edits
12561502	True	NULL
13144156	False	trusted edits
12716584	True	NULL
13374387	False	trusted group
13298831	True	NULL
13459742	True	NULL
12676385	True	NULL
12615491	True	NULL
13244892	True	NULL
12771414	True	NULL
13402203	False	trusted edits
12913406	True	NULL
13485443	False	trusted edits
13397008	True	reverted edit
12519492	False	trusted group
12583030	True	NULL
13385985	False	trusted edits
12645502	True	reverted edit
12527681	False	trusted edits
12832045	True	NULL
12615220	False	trusted edits
12449832	True	NULL
12828083	True	NULL
12546011	True	NULL
12487528	False	trusted group
13438020	False	trusted group
12734665	True	reverted edit
12682715	False	trusted edits
12425271	True	NULL
12989320	True	NULL
12842385	True	NULL
12726790	True	NULL
12684639	True	NULL
13197107	False	trusted group
12740371	True	NULL
13101249	True	NULL
13081232	False	trusted group
13185615	False	trusted edits
12482671	False	trusted group
13168967	True	NULL
12541843	True	NULL
13333957	True	NULL
12715150	True	NULL
13125881	False	trusted edits
12436133	False	trusted edits
13262771	True	NULL
12632995	True	reverted edit
12727773	True	NULL
13280218	True	NULL
12833419	False	trusted group
12988947	True	NULL
12610176	True	NULL
12751599	False	trusted group
12731401	True	NULL
12980683	False	trusted edits
13080932	False	trusted group
13286165	True	reverted edit
13097082	True	NULL
13502937	True	NULL
12456871	True	reverted edit
12894172	False	trusted group
13450450	False	trusted edits
12792692	True	NULL
12822346	False	trusted group
12778584	True	NULL
12781653	False	trusted edits
13149509	True	NULL
13432857	False	trusted group
13189375	True	NULL
13030739	True	NULL
13110552	True	NULL
13440468	False	trusted group
12874913	False	trusted edits
12875317	False	trusted edits
13184969	True	NULL
12550888	True	NULL
12963784	False	trusted group
12638184	True	NULL
12453453	True	NULL
12438832	True	reverted edit
12846151	False	trusted edits
13459613	True	NULL
13111529	True	NULL
13285746	False	trusted group
13142786	False	trusted edits
13017545	False	trusted edits
13240075	True	NULL
12740983	True	blocked user
12633234	True	NULL
13223083	False	trusted edits
12647058	True	NULL
12796737	False	trusted edits
12686901	False	trusted group
13036726	False	trusted edits
13036145	False	trusted edits
12676772	False	trusted group
12986895	False	trusted group
12747094	True	NULL
13370986	False	trusted edits
12548536	True	NULL
13193467	False	trusted group
13125148	True	NULL
12868309	False	trusted group
13418395	False	trusted group
12831351	True	NULL
13042103	True	NULL
12528991	False	trusted edits
13034366	False	trusted group
13102687	True	NULL
13327139	False	trusted edits
12626115	True	NULL
13247946	True	NULL
12723611	False	trusted edits
12607965	False	trusted edits
13481253	True	NULL
12756831	False	trusted group
12490297	False	trusted group
12759015	False	trusted edits
13239500	True	NULL
13190640	True	NULL
13472801	True	NULL
12948778	False	trusted edits
12487071	False	trusted group
12585819	False	trusted edits
13393341	False	trusted edits
12533331	False	trusted group
12874782	True	NULL
13484437	True	reverted edit
13294168	False	trusted edits
12961575	False	trusted edits
12750214	False	trusted group
13013575	False	trusted edits
13485492	False	trusted edits
12766519	True	NULL
12647072	False	trusted group
12451481	True	NULL
12448959	False	trusted edits
12459156	False	trusted group
13428948	True	NULL
12780563	False	trusted edits
12996285	True	NULL
13412400	False	trusted group
13393323	True	NULL
13313812	True	reverted edit
13446047	True	NULL
13230921	True	NULL
13024742	False	trusted edits
13195921	False	trusted edits
12737484	True	reverted edit
12833751	True	NULL
12986285	False	trusted edits
12969266	False	trusted edits
12777502	False	trusted edits
13356242	False	trusted edits
13163144	False	trusted edits
13388937	False	trusted group
12602944	True	reverted edit
13463846	False	trusted group
13141425	True	NULL
12757916	False	trusted group
12813149	True	NULL
12550788	False	trusted edits
13025096	True	NULL
13224506	False	trusted edits
12423813	False	trusted edits
13157894	False	trusted group
13041187	True	reverted edit
13042912	False	trusted group
13491053	False	trusted edits
13158721	True	NULL
13516630	False	trusted edits
13176174	False	trusted group
13483568	False	trusted group
12926083	True	NULL
13458736	True	NULL
13009083	False	trusted group
12700513	True	NULL
12539006	False	trusted edits
12572031	True	NULL
13405357	True	NULL
13478240	False	trusted group
13279496	False	trusted edits
12719260	False	trusted edits
13041742	True	NULL
12458076	True	NULL
13085042	False	trusted group
12428781	False	trusted edits
12656789	False	trusted edits
12882259	False	trusted edits
13515855	False	trusted group
13183798	True	NULL
13324256	False	trusted group
12595631	True	NULL
13069551	True	reverted edit
13198177	True	NULL
13424830	True	NULL
12459593	True	NULL
12598085	False	trusted group
12444672	False	trusted group
13211423	True	NULL
12838247	True	NULL
13158996	False	trusted group
13253891	True	NULL
12759282	False	trusted edits
13133044	False	trusted edits
12490238	False	trusted group
12432711	False	trusted edits
13243709	True	NULL
13165960	False	trusted edits
13264349	False	trusted group
12915406	False	trusted group
12465001	False	trusted edits
13455236	False	trusted group
12594015	True	NULL
12543326	True	NULL
12663257	True	NULL
13209702	False	trusted group
12706268	False	trusted edits
12959053	True	NULL
12765118	False	trusted group
13102527	True	NULL
12701327	False	trusted edits
12568356	True	NULL
13334984	False	trusted edits
12977272	False	trusted edits
12997824	True	NULL
13050338	True	NULL
12603715	True	NULL
12735315	True	reverted edit
12760394	False	trusted edits
12751293	False	trusted group
12489779	False	trusted group
13319454	False	trusted group
12664545	True	NULL
12476698	False	trusted group
13328700	False	trusted group
12773384	True	NULL
12940531	True	NULL
12785537	True	NULL
13139441	False	trusted edits
13475824	False	trusted edits
12631694	False	trusted edits
12973100	True	NULL
13199283	True	reverted edit
12928329	False	trusted edits
13303623	True	NULL
12698939	False	trusted group
13414703	False	trusted edits
12844970	True	NULL
13330550	True	NULL
13341465	False	trusted edits
13221270	True	NULL
13405081	False	trusted group
13028731	True	NULL
13103390	True	reverted edit
12579855	False	trusted group
12523748	False	trusted edits
12778347	True	NULL
12775456	True	NULL
13233284	True	reverted edit
13179566	True	NULL
13350325	True	NULL
13053597	True	NULL
12686126	False	trusted edits
12789246	False	trusted edits
12698764	True	NULL
12768198	False	trusted group
13188535	False	trusted edits
12702618	True	NULL
12451636	False	trusted edits
13374981	False	trusted group
12660118	False	trusted edits
13481387	True	reverted edit
12548756	False	trusted edits
13165487	False	trusted edits
12453917	False	trusted edits
13128968	True	NULL
12820453	False	trusted edits
12873533	False	trusted edits
13185208	True	NULL
12894692	False	trusted edits
12813348	False	trusted edits
12737820	False	trusted edits
13109572	False	trusted group
12613188	False	trusted group
13328732	False	trusted group
13182473	True	NULL
13312244	False	trusted group
12888190	True	NULL
12937645	False	trusted edits
13461458	True	blocked user
12754830	True	reverted edit
12805200	False	trusted group
12605584	True	NULL
12962255	True	NULL
13260841	True	NULL
12448310	True	NULL
12796705	False	trusted edits
13426495	True	reverted edit
12844723	False	trusted edits
13199794	True	NULL
12488818	False	trusted group
12875463	False	trusted edits
12521938	False	trusted group
13217851	False	trusted edits
13074552	False	trusted group
13112354	False	trusted edits
13174480	True	NULL
12684501	True	NULL
12983410	False	trusted edits
12960143	False	trusted group
13218111	False	trusted group
12445334	True	reverted edit
12433417	True	NULL
12718879	True	NULL
13006841	False	trusted edits
12746625	True	NULL
13496150	True	NULL
13477472	True	NULL
12978215	False	trusted edits
13394752	False	trusted group
12911163	True	NULL
12543277	False	trusted edits
12704758	False	trusted edits
13221346	False	trusted edits
13031116	False	trusted group
12995964	True	NULL
13409792	True	reverted edit
12966747	True	NULL
13239130	False	trusted edits
13270235	True	NULL
12882808	True	reverted edit
12940659	True	reverted edit
13352511	False	trusted edits
12933114	True	NULL
12499842	False	trusted group
13456345	False	trusted edits
12658223	False	trusted group
13211134	False	trusted group
13508968	False	trusted edits
12503660	False	trusted group
12576550	True	NULL
12549145	True	NULL
12760746	False	trusted group
13131452	True	NULL
13451735	False	trusted group
12425321	False	trusted edits
12907602	True	NULL
12450043	True	NULL
13066252	True	NULL
12616257	False	trusted edits
12957927	True	NULL
12526928	True	reverted edit
12483133	False	trusted group
13472822	True	reverted edit
12502622	False	trusted group
12945947	True	NULL
12873290	False	trusted edits
12886988	True	NULL
13034227	True	reverted edit
12421529	True	NULL
12883451	True	NULL
12558244	True	NULL
13168183	True	NULL
12632644	True	NULL
13255716	False	trusted edits
13458017	True	NULL
12570319	False	trusted edits
13348853	False	trusted group
12686676	True	reverted edit
12614623	True	reverted edit
13037534	False	trusted edits
12485585	False	trusted group
12639319	False	trusted group
12550700	True	NULL
13156418	False	trusted edits
13279525	False	trusted edits
12873364	False	trusted group
12705440	False	trusted group
13221715	False	trusted group
12704581	False	trusted edits
13156137	False	trusted edits
13412257	False	trusted group
13159922	True	NULL
13310813	False	trusted group
13002786	False	trusted group
13406741	False	trusted group
12922088	True	NULL
13049316	False	trusted group
13360661	False	trusted edits
12746443	True	NULL
13163320	True	NULL
13390098	True	NULL
13179806	True	NULL
13504409	True	NULL
12566616	True	NULL
13269435	False	trusted edits
13398116	True	NULL
12964374	False	trusted edits
12460210	True	NULL
12754981	True	NULL
12433153	True	NULL
13304152	True	NULL
12579065	True	NULL
13089034	False	trusted edits
13140608	True	NULL
12723096	True	NULL
12849880	False	trusted group
13149712	True	NULL
13315677	False	trusted group
13044391	False	trusted group
12472900	False	trusted group
13332282	True	NULL
12801571	True	NULL
13295339	False	trusted group
13076801	False	trusted group
13217142	False	trusted edits
13376807	True	NULL
13062177	True	NULL
13512620	False	trusted group
13147894	True	NULL
12598783	False	trusted edits
13093590	True	reverted edit
12969260	False	trusted edits
13278469	False	trusted group
12593539	False	trusted edits
12533515	False	trusted edits
13277508	False	trusted group
12938691	True	NULL
13463185	False	trusted edits
12872358	False	trusted group
13269330	True	NULL
12807168	False	trusted edits
12532107	True	reverted edit
12790033	True	NULL
12621674	True	reverted edit
12467054	False	trusted edits
12775430	False	trusted edits
13434454	True	NULL
13238870	False	trusted group
13010156	False	trusted edits
13337818	False	trusted edits
12993840	True	reverted edit
13152254	True	NULL
13341384	True	reverted edit
13222551	True	NULL
12539338	False	trusted edits
13350358	False	trusted edits
13451074	False	trusted edits
12566127	True	NULL
12728447	True	NULL
13499911	False	trusted edits
12769981	True	NULL
13111649	False	trusted edits
13264186	True	reverted edit
12725801	True	NULL
13005549	True	NULL
13281752	True	NULL
13037046	True	NULL
12660355	True	NULL
12890930	True	NULL
12577867	False	trusted group
12775646	True	NULL
12617728	False	trusted edits
12905620	True	NULL
13203558	False	trusted group
12931905	True	NULL
13391311	False	trusted group
12557634	True	NULL
13054421	True	reverted edit
13086278	False	trusted group
12712578	False	trusted edits
12724740	True	NULL
12748681	True	NULL
12711347	True	NULL
13248638	False	trusted edits
13062214	True	NULL
13264480	True	NULL
13411403	False	trusted group
12591725	False	trusted group
13122298	False	trusted edits
13022543	True	NULL
12816044	True	NULL
13494737	True	NULL
12591865	False	trusted edits
13066977	False	trusted edits
12741752	True	NULL
12846964	True	NULL
13170171	False	trusted edits
13064567	False	trusted edits
13088886	True	reverted edit
13470272	False	trusted group
13032671	True	NULL
12524346	True	reverted edit
12582903	True	NULL
13281604	True	reverted edit
13129910	False	trusted group
13004889	False	trusted group
12864417	True	NULL
13170578	True	NULL
12810258	False	trusted edits
12789804	True	NULL
12743719	False	trusted edits
13085841	False	trusted edits
12679234	False	trusted group
12633431	True	NULL
12953531	True	NULL
13007248	True	NULL
13432841	False	trusted group
13016955	False	trusted group
13090167	True	NULL
13147786	False	trusted edits
13472075	False	trusted group
13384606	False	trusted edits
12494156	True	NULL
12596597	False	trusted edits
13434364	False	trusted edits
13291524	False	trusted edits
12895185	False	trusted group
12630023	True	NULL
12942911	True	NULL
13264930	True	NULL
13072210	False	trusted group
13113949	True	NULL
13036541	False	trusted edits
13452723	True	NULL
12737496	True	NULL
12428634	False	trusted edits
12868167	False	trusted edits
12578825	True	NULL
13504522	False	trusted edits
13382060	True	NULL
13410883	True	NULL
12672474	True	reverted edit
12492192	False	trusted group
12443168	False	trusted edits
13495581	False	trusted edits
13223086	False	trusted edits
12712359	True	NULL
12613826	False	trusted edits
12718516	True	NULL
12675174	True	NULL
13403007	False	trusted edits
13356808	True	NULL
12697114	True	reverted edit
13384222	False	trusted edits
13311003	False	trusted group
12667838	True	NULL
13367759	True	NULL
13038081	True	NULL
13378605	True	NULL
12902630	False	trusted group
12920361	False	trusted edits
13024448	True	NULL
12834660	False	trusted edits
12669016	False	trusted group
13263722	True	NULL
13235791	False	trusted group
12661933	False	trusted edits
13022203	False	trusted edits
12613044	False	trusted edits
12834225	True	NULL
13393747	False	trusted edits
12469457	False	trusted group
13100593	True	reverted edit
12427111	False	trusted edits
12874373	False	trusted edits
12503678	False	trusted group
12856367	False	trusted edits
12664931	True	NULL
12994572	True	NULL
13416508	True	NULL
12991238	False	trusted edits
12875499	True	NULL
13093869	False	trusted edits
13398495	True	reverted edit
13175049	True	NULL
13359518	False	trusted group
13108668	False	trusted edits
13170443	True	NULL
13225937	False	trusted group
13504116	False	trusted group
13274232	True	NULL
12630432	False	trusted edits
13145068	True	reverted edit
13331880	False	trusted edits
13003294	True	NULL
13429615	False	trusted edits
13183279	True	NULL
12874143	True	NULL
12868464	True	NULL
13263626	True	NULL
12662969	False	trusted edits
12833865	True	NULL
12466194	False	trusted edits
12981668	True	NULL
13322244	False	trusted group
12784900	True	NULL
13286960	True	NULL
13092507	True	NULL
13127281	True	NULL
13114790	True	NULL
12806552	False	trusted group
13055487	False	trusted edits
12673381	True	NULL
13419821	True	NULL
12920731	False	trusted group
13373115	False	trusted group
12453988	True	NULL
12680191	False	trusted edits
13469953	True	NULL
13029010	False	trusted group
12589292	True	NULL
12694743	True	NULL
13184595	True	NULL
12738607	False	trusted edits
13473036	True	NULL
12644128	False	trusted group
13115557	True	NULL
12994509	True	NULL
13458213	True	NULL
12722452	False	trusted edits
13180533	False	trusted edits
12630548	False	trusted group
12878939	True	NULL
12596091	True	NULL
13072167	True	NULL
12991163	True	NULL
12678038	True	NULL
13330843	True	NULL
13165272	False	trusted group
13476565	False	trusted group
12692380	True	NULL
12496793	True	NULL
12604756	True	NULL
12523001	True	NULL
13166787	True	NULL
13264071	True	NULL
13299626	True	NULL
12857589	True	NULL
13429713	False	trusted edits
13330744	False	trusted group
12510749	False	trusted group
13196765	False	trusted edits
12672662	True	NULL
13366910	True	reverted edit
12586482	True	NULL
13192192	False	trusted edits
12755086	True	NULL
13458257	False	trusted group
13000586	False	trusted edits
13303332	False	trusted group
12551803	True	NULL
12710067	True	NULL
13484519	True	NULL
12883851	False	trusted edits
12910334	False	trusted group
12619603	True	reverted edit
12615856	True	reverted edit
12872356	False	trusted edits
13046056	False	trusted edits
12537133	True	reverted edit
13206036	False	trusted edits
12662177	False	trusted edits
12788037	True	reverted edit
13486787	False	trusted edits
13249714	True	reverted edit
13202417	False	trusted edits
13371163	True	NULL
12954945	False	trusted edits
13023889	False	trusted group
13221959	True	NULL
13306128	True	NULL
12740585	False	trusted edits
13124256	False	trusted group
13151213	True	NULL
12946354	False	trusted group
12537480	False	trusted edits
12434941	False	trusted group
12637018	False	trusted edits
12649438	False	trusted group
13155548	True	NULL
13100859	False	trusted edits
12676133	True	NULL
13246266	True	NULL
12812353	True	NULL
12830478	True	NULL
13356874	False	trusted edits
13207914	False	trusted group
12527719	False	trusted edits
12816319	False	trusted edits
12795100	False	trusted edits
12640970	False	trusted group
12945481	True	NULL
13180453	True	NULL
13469992	True	NULL
12974188	True	NULL
12880769	False	trusted group
12980758	True	reverted edit
13004191	False	trusted edits
13462099	False	trusted edits
13439530	False	trusted group
13093874	True	NULL
12546394	False	trusted edits
13224965	False	trusted edits
12576216	False	trusted edits
12606553	False	trusted group
13355387	True	NULL
12542215	True	NULL
13339893	False	trusted edits
12855714	True	NULL
12756858	True	NULL
12667260	False	trusted edits
13184517	False	trusted edits
12438116	True	NULL
13192877	True	reverted edit
12476400	False	trusted group
13243703	False	trusted group
13336532	False	trusted group
12780088	False	trusted edits
12911924	True	reverted edit
12526380	False	trusted group
12977418	False	trusted edits
13209450	False	trusted edits
13135898	True	NULL
12886483	True	NULL
13005737	False	trusted group
12980755	False	trusted group
13153149	True	NULL
12609953	True	NULL
12684889	True	NULL
12741866	False	trusted edits
13360399	False	trusted group
13208022	False	trusted group
12593400	False	trusted edits
13183442	False	trusted group
12749691	True	NULL
13138218	False	trusted edits
12922411	False	trusted edits
12450331	False	trusted edits
13276602	True	NULL
13440039	False	trusted group
12858775	False	trusted edits
12542572	True	NULL
12715154	True	NULL
12965532	True	NULL
12992385	False	trusted edits
13083219	True	NULL
13050520	True	NULL
12871058	False	trusted group
13055010	True	NULL
13224642	True	NULL
12616291	True	NULL
12844569	True	NULL
12633044	True	NULL
12574553	True	NULL
12536614	False	trusted edits
13019240	True	reverted edit
13376625	True	NULL
12623930	False	trusted edits
12560771	True	reverted edit
12689698	True	NULL
13243093	True	NULL
12610611	True	NULL
12446702	False	trusted edits
12824573	False	trusted group
12984846	False	trusted edits
13129825	False	trusted group
13252126	False	trusted edits
13030532	True	NULL
12773189	True	NULL
12819783	False	trusted group
12982932	False	trusted edits
12921140	False	trusted edits
12603658	False	trusted group
12976886	True	NULL
12919702	True	reverted edit
12963459	True	NULL
13088975	True	NULL
12640679	False	trusted edits
12453031	True	NULL
12883758	True	NULL
12831111	False	trusted group
12977492	True	NULL
13107501	False	trusted edits
12804991	False	trusted edits
13397391	True	reverted edit
12618503	True	NULL
13224763	True	reverted edit
12541601	False	trusted edits
12584796	True	NULL
13157437	True	NULL
13505841	False	trusted group
13198141	False	trusted edits
12530160	True	NULL
13351048	True	NULL
13188668	True	NULL
12999240	False	trusted edits
13403893	False	trusted group
12547472	False	trusted edits
12979692	False	trusted group
12460175	True	NULL
12448226	True	NULL
13110693	True	NULL
12779715	True	NULL
13190648	False	trusted group
12769366	True	NULL
13149187	False	trusted edits
13499507	True	NULL
12673836	True	NULL
13077400	False	trusted group
12514091	False	trusted group
12901130	False	trusted edits
12508702	False	trusted group
13341109	False	trusted edits
13307494	False	trusted group
13236993	False	trusted group
13060755	False	trusted edits
12847493	False	trusted group
12727587	True	NULL
12953848	False	trusted group
13227499	True	reverted edit
12841320	False	trusted edits
12765440	False	trusted edits
13382886	False	trusted group
12439752	True	NULL
13001359	False	trusted group
13465340	True	NULL
13158225	True	NULL
12456950	True	NULL
13406966	True	reverted edit
13172491	False	trusted edits
13038534	False	trusted edits
12440741	False	trusted edits
13307825	False	trusted edits
12865488	True	NULL
12930440	True	NULL
13158132	True	NULL
13456388	True	NULL
12597117	True	NULL
13141480	False	trusted edits
12938919	True	NULL
12603796	False	trusted edits
12742165	True	NULL
13405593	True	NULL
13387866	False	trusted group
13165745	True	NULL
13338200	False	trusted edits
12670244	True	NULL
13236567	False	trusted group
12757313	False	trusted edits
13378054	True	NULL
13264116	True	NULL
12492387	False	trusted group
12946370	False	trusted edits
12764298	True	NULL
12899945	False	trusted edits
13138298	True	NULL
13502277	True	NULL
13353449	False	trusted group
13392502	True	NULL
13443988	False	trusted edits
13354312	True	reverted edit
12666232	True	NULL
13384833	True	NULL
12975559	True	NULL
13295416	True	NULL
13279549	False	trusted edits
13242035	True	NULL
13153317	True	NULL
13183836	True	NULL
12677538	False	trusted edits
13471511	True	NULL
13080404	False	trusted group
13135184	False	trusted edits
13107949	False	trusted group
12532499	False	trusted edits
12546197	True	NULL
13233574	True	NULL
13441661	True	NULL
12491679	False	trusted group
13180870	False	trusted group
12907375	True	NULL
13064253	True	NULL
12810187	False	trusted edits
13064790	True	NULL
13143839	False	trusted edits
13444900	False	trusted edits
12654274	True	NULL
12537258	True	NULL
13055885	False	trusted group
13138845	False	trusted edits
12551641	True	NULL
13162617	True	NULL
12503731	False	trusted group
12421014	False	trusted group
12528462	False	trusted group
13378759	True	NULL
12573896	True	NULL
12607442	True	NULL
12874972	False	trusted edits
13282477	False	trusted group
12794086	True	NULL
13208173	False	trusted group
12809493	True	NULL
13110902	False	trusted edits
13105754	False	trusted edits
12440281	True	NULL
12964479	True	NULL
13033664	False	trusted edits
13213786	False	trusted edits
12529824	True	NULL
12886937	True	NULL
13119082	True	reverted edit
12645569	True	NULL
13226048	False	trusted edits
13201425	True	NULL
12583343	True	NULL
12489287	False	trusted group
12629975	False	trusted edits
13027162	True	NULL
12910513	True	reverted edit
12618254	False	trusted edits
13273450	False	trusted group
12840314	False	trusted edits
12467379	False	trusted edits
12708332	True	NULL
13232121	True	NULL
13210076	False	trusted group
13006212	False	trusted group
12958836	True	NULL
13264361	True	NULL
12532406	True	NULL
